ID;City;Group_size;Age;MPI#Mean;TOM;BUMO;BUMO_Previous;MostFavourite;Gender;MPI#detail;Age#group;Age#Group#2;MPI;Occupation;Occupation#group;Year;Col
808444;Nha Trang;6.0;33.0;3749.0;Other 1;Other 1;;Other 2;Female;From 3 millions to 4.49 millions VND;30 - 39;30 - 34 y.o.;Under VND 4.5m;Housewife;None Working;2019;5
810375;Hải Phòng;2.0;60.0;17499.0;Other 1;Other 1;;Other 2;Male;From 15 millions to 19.99 millions VND;40 - 60;45+ y.o.;VND 15m - VND 24.9m;Self Employed  - Company owner (under 10 employees);Self Employed - Company Owner;2019;2
815623;Đà Nẵng;2.0;26.0;3749.0;Other 1;Other 1;;Highlands Coffee;Female;From 3 millions to 4.49 millions VND;20 - 29;25 - 29 y.o.;Under VND 4.5m;Housewife;None Working;2019;2
816929;Đà Nẵng;6.0;24.0;6999.0;Other 1;Other 1;;Highlands Coffee;Male;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;5
817282;Đà Nẵng;2.0;44.0;8249.0;Other 1;Other 1;;Trung Nguyên;Male;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;2
826066;Hồ Chí Minh;3.0;40.0;10499.0;Other 1;Other 1;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
827338;Hải Phòng;8.0;42.0;17499.0;Other 1;Other 1;;Other 2;Male;From 15 millions to 19.99 millions VND;40 - 60;40 - 44 y.o.;VND 15m - VND 24.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;5
835005;Cần Thơ;3.0;39.0;5499.0;Other 1;Other 1;;Street / Half street coffee (including carts);Male;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
840190;Hồ Chí Minh;4.0;19.0;5499.0;Other 1;Other 1;;Starbucks;Male;From 4.5 millions to 6.49 millions VND;16 - 19;16 - 19 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2019;4
840768;Hồ Chí Minh;4.0;31.0;13499.0;Other 1;Other 1;;Other 2;Male;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Self Employed  - Company owner (under 10 employees);Self Employed - Company Owner;2019;4
860708;Nha Trang;4.0;32.0;10499.0;Other 1;Other 1;;Other 2;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Officer - Middle Management;White Collar;2019;4
345938;Hồ Chí Minh;1.0;58.0;3749.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Male;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Retirement;None Working;2018;1
351109;Hồ Chí Minh;1.0;44.0;8249.0;Viva Star;Street / Half street coffee (including carts);;Viva Star;Female;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;1
351111;Hồ Chí Minh;3.0;34.0;6999.0;Trung Nguyên;Street / Half street coffee (including carts);;Viva Star;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
351115;Hồ Chí Minh;4.0;40.0;5499.0;Other 2;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;4
352981;Hồ Chí Minh;5.0;16.0;1499.0;Phúc Long;Street / Half street coffee (including carts);;Phúc Long;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;5
367348;Hà Nội;4.0;34.0;8249.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
367358;Hồ Chí Minh;3.0;42.0;13499.0;Trung Nguyên;Street / Half street coffee (including carts);;Milano;Male;From 12 millions to 14.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
367359;Hồ Chí Minh;4.0;30.0;6999.0;Trung Nguyên;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
367363;Hồ Chí Minh;4.0;33.0;5499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;4
368355;Hồ Chí Minh;4.0;45.0;17499.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Female;From 15 millions to 19.99 millions VND;40 - 60;45+ y.o.;VND 15m - VND 24.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;4
368450;Hồ Chí Minh;2.0;33.0;8249.0;Trung Nguyên;Street / Half street coffee (including carts);;Other 1;Male;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2
369141;Hồ Chí Minh;2.0;39.0;10499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;2
369142;Hồ Chí Minh;3.0;60.0;3749.0;Trung Nguyên;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Housewife;None Working;2018;3
369143;Hồ Chí Minh;3.0;37.0;5499.0;Trung Nguyên;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3
369144;Hồ Chí Minh;4.0;36.0;3749.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 3 millions to 4.49 millions VND;30 - 39;35 - 39 y.o.;Under VND 4.5m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;4
371495;Hồ Chí Minh;5.0;19.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;5
371496;Hồ Chí Minh;4.0;33.0;6999.0;Trung Nguyên;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;4
371498;Hồ Chí Minh;5.0;30.0;5499.0;Trung Nguyên;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;5
371499;Hồ Chí Minh;3.0;22.0;6999.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3
371502;Hồ Chí Minh;4.0;36.0;6999.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;4
378877;Hà Nội;3.0;20.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
382494;Nha Trang;3.0;45.0;6999.0;Milano;Street / Half street coffee (including carts);;Milano;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
386901;Nha Trang;6.0;54.0;6999.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;5
387338;Đà Nẵng;5.0;22.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Housewife;None Working;2018;5
391111;Hồ Chí Minh;3.0;24.0;6999.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
398814;Hồ Chí Minh;3.0;50.0;5499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;3
399419;Hồ Chí Minh;4.0;18.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
399426;Hồ Chí Minh;3.0;41.0;5499.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;3
402819;Hồ Chí Minh;5.0;20.0;1499.0;The Coffee House;Street / Half street coffee (including carts);;The Coffee House;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;5
404594;Hồ Chí Minh;4.0;40.0;5499.0;Highlands Coffee;Street / Half street coffee (including carts);;Trung Nguyên;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;4
404759;Hồ Chí Minh;1.0;30.0;8249.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Male;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;1
405137;Hồ Chí Minh;3.0;24.0;5499.0;Highlands Coffee;Street / Half street coffee (including carts);;Trung Nguyên;Male;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
405571;Hồ Chí Minh;3.0;49.0;3749.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Housewife;None Working;2018;3
405574;Hồ Chí Minh;1.0;46.0;6999.0;Highlands Coffee;Street / Half street coffee (including carts);;Trung Nguyên;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;1
406003;Hồ Chí Minh;2.0;42.0;8249.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Male;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;2
406136;Hồ Chí Minh;4.0;49.0;3749.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Female;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Housewife;None Working;2018;4
411363;Hồ Chí Minh;4.0;40.0;3749.0;Milano;Street / Half street coffee (including carts);;Milano;Female;From 3 millions to 4.49 millions VND;40 - 60;40 - 44 y.o.;Under VND 4.5m;Officer - Staff level;White Collar;2018;4
414912;Nha Trang;4.0;60.0;1499.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Female;Under 3 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Housewife;None Working;2018;4
423196;Nha Trang;6.0;28.0;8249.0;Milano;Street / Half street coffee (including carts);;Other 1;Female;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;5
429913;Hải Phòng;4.0;22.0;3749.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
429914;Hải Phòng;3.0;19.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
430709;Hồ Chí Minh;3.0;28.0;6999.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
432104;Đà Nẵng;3.0;36.0;10499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
432621;Hồ Chí Minh;4.0;36.0;10499.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;4
436387;Nha Trang;2.0;24.0;10499.0;Milano;Street / Half street coffee (including carts);;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2
436532;Nha Trang;5.0;46.0;5499.0;Milano;Street / Half street coffee (including carts);;Milano;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;5
436655;Nha Trang;6.0;17.0;1499.0;Milano;Street / Half street coffee (including carts);;Milano;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;5
437316;Nha Trang;4.0;25.0;6999.0;Milano;Street / Half street coffee (including carts);;Milano;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
438205;Nha Trang;3.0;38.0;3749.0;Milano;Street / Half street coffee (including carts);;Milano;Female;From 3 millions to 4.49 millions VND;30 - 39;35 - 39 y.o.;Under VND 4.5m;Housewife;None Working;2018;3
438453;Hồ Chí Minh;4.0;19.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
439180;Hà Nội;4.0;32.0;10499.0;Highlands Coffee;Street / Half street coffee (including carts);;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;4
439181;Hà Nội;3.0;23.0;5499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
439356;Hồ Chí Minh;3.0;21.0;3749.0;The Coffee House;Street / Half street coffee (including carts);;The Coffee House;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Housewife;None Working;2018;3
439607;Hồ Chí Minh;3.0;18.0;;Highlands Coffee;Street / Half street coffee (including carts);;The Coffee House;Female;Refuse;16 - 19;16 - 19 y.o.;;Pupil / Student;None Working;2018;3
439608;Hồ Chí Minh;4.0;35.0;5499.0;Trung Nguyên;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;4
439950;Hồ Chí Minh;4.0;38.0;6999.0;The Coffee House;Street / Half street coffee (including carts);;The Coffee House;Male;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
440517;Hà Nội;4.0;30.0;6999.0;Starbucks;Street / Half street coffee (including carts);;Starbucks;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
440754;Hồ Chí Minh;5.0;18.0;3749.0;The Coffee House;Street / Half street coffee (including carts);;Starbucks;Female;From 3 millions to 4.49 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;5
443914;Nha Trang;4.0;16.0;1499.0;Milano;Street / Half street coffee (including carts);;Milano;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
445202;Đà Nẵng;3.0;38.0;10499.0;Nia cafe;Street / Half street coffee (including carts);;Other 1;Female;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3
445524;Nha Trang;5.0;16.0;1499.0;Starbucks;Street / Half street coffee (including carts);;Milano;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;5
446437;Hồ Chí Minh;2.0;31.0;6999.0;Trung Nguyên;Street / Half street coffee (including carts);;Trung Nguyên;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;2
446818;Hải Phòng;3.0;44.0;10499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
446821;Hải Phòng;3.0;26.0;8249.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
447018;Hà Nội;3.0;36.0;8249.0;Cộng Cà Phê;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
447066;Nha Trang;3.0;16.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
447619;Hà Nội;4.0;38.0;8249.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
447696;Nha Trang;2.0;16.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Milano;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;2
448125;Hồ Chí Minh;4.0;28.0;6999.0;Trung Nguyên;Street / Half street coffee (including carts);;Highlands Coffee;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
448271;Hồ Chí Minh;3.0;19.0;8249.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 7.5 millions to 8.99 millions VND;16 - 19;16 - 19 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
448822;Hồ Chí Minh;3.0;40.0;8249.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
449059;Hồ Chí Minh;4.0;18.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Viva Star;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;4
449137;Nha Trang;4.0;22.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
449469;Hồ Chí Minh;5.0;18.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);;Highlands Coffee;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;5
